CLF_0,CLF_1,CLF_2,CLF_3,LABEL
16,16,16,16,16
16,16,17,16,16
16,16,16,27,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
27,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
15,16,24,26,16
16,16,18,26,16
16,16,17,16,16
16,16,17,16,16
26,16,18,26,16
16,16,17,16,16
16,16,18,16,16
16,16,17,27,16
16,16,17,16,16
16,16,17,16,16
16,16,16,28,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
2,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
2,16,17,16,16
16,16,17,28,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,39,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,39,16
16,16,18,16,16
16,16,18,26,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
9,16,16,16,16
3,16,17,16,16
16,16,17,39,16
29,16,18,16,16
16,16,16,16,16
16,16,17,16,16
18,16,17,14,16
16,16,18,16,16
16,16,17,16,16
2,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,2,16
16,16,16,26,16
16,16,17,16,16
16,16,18,16,16
16,39,17,28,16
16,16,15,26,16
16,16,17,26,16
16,16,16,16,16
30,16,24,16,16
32,16,18,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
21,16,21,26,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,24,16,16
16,16,18,16,16
16,16,17,16,16
19,19,16,28,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
27,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,26,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
13,16,21,15,16
16,16,17,16,16
14,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,24,19,16
16,16,17,16,16
10,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
39,16,16,16,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,21,16,16
16,16,17,16,16
16,16,18,16,16
13,16,21,16,16
16,16,16,16,16
17,16,18,14,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,26,16
16,16,17,16,16
16,16,17,16,16
16,16,16,28,16
27,16,18,16,16
16,16,17,16,16
16,16,16,16,16
2,16,17,16,16
16,16,17,14,16
16,16,17,39,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
32,16,17,16,16
21,16,24,26,16
16,16,17,16,16
9,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,26,16
16,16,16,16,16
12,16,16,16,16
14,16,18,16,16
16,16,16,16,16
27,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,26,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
27,16,17,16,16
6,16,21,16,16
16,16,18,16,16
16,16,17,16,16
9,16,17,16,16
16,16,16,16,16
16,16,16,16,16
6,16,17,16,16
16,16,15,16,16
16,16,17,16,16
16,16,18,16,16
27,16,18,16,16
16,16,17,28,16
16,16,18,16,16
16,16,24,19,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
21,16,15,19,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
39,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
22,16,17,22,16
16,16,16,16,16
21,16,17,26,16
39,16,21,14,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
26,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
2,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
23,16,24,16,16
16,16,17,28,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,26,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,39,16
16,16,24,19,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,18,16,16
16,16,18,26,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,26,16
14,16,17,16,16
16,16,17,16,16
2,16,17,2,16
32,16,16,16,16
13,16,15,17,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,25,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
14,16,16,16,16
16,16,17,16,16
27,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,14,16
16,16,16,26,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
33,16,18,3,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,14,16
16,16,24,16,16
15,16,24,16,16
16,16,18,16,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
14,16,15,16,16
16,16,18,39,16
16,16,16,28,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
18,16,17,13,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
27,16,16,16,16
16,16,16,14,16
16,16,17,16,16
16,16,17,2,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,26,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,26,16
16,16,16,16,16
16,16,24,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,39,16
32,16,17,16,16
16,16,17,16,16
33,16,17,25,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,24,26,16
16,16,17,16,16
16,16,16,4,16
14,16,24,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
11,16,18,16,16
16,16,17,16,16
16,16,18,16,16
14,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
31,16,24,16,16
16,16,18,16,16
2,16,16,16,16
16,16,17,16,16
16,16,18,16,16
2,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
23,16,17,16,16
16,16,16,26,16
16,16,24,26,16
22,16,18,22,16
16,16,17,26,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
19,16,24,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
9,16,18,26,16
16,16,16,16,16
16,16,17,16,16
16,16,17,14,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
27,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,26,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,39,16,28,16
16,16,18,22,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,14,16
16,16,17,16,16
16,16,17,16,16
16,16,21,34,16
18,16,16,14,16
16,16,17,28,16
16,16,17,16,16
16,16,17,16,16
0,16,24,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,17,16
16,16,17,16,16
16,16,17,16,16
33,16,17,16,16
32,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,21,25,16
16,16,17,16,16
16,16,17,16,16
14,16,16,16,16
16,16,16,16,16
16,16,17,16,16
11,16,15,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
38,16,17,26,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
11,16,17,16,16
11,16,18,16,16
16,16,17,16,16
11,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,39,16,28,16
16,16,18,28,16
16,16,17,16,16
16,16,17,16,16
16,16,21,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,14,16
3,16,17,16,16
17,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
6,16,18,14,16
16,16,17,16,16
16,16,17,14,16
16,16,18,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
38,16,18,25,16
16,16,17,16,16
16,16,16,16,16
6,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,26,16
16,16,17,16,16
14,16,17,14,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,24,16,16
27,16,16,16,16
16,16,18,16,16
26,16,17,16,16
6,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,25,16
16,16,16,16,16
16,16,17,39,16
16,16,17,16,16
16,16,17,28,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,28,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
21,16,16,26,16
16,16,17,16,16
16,16,17,16,16
16,16,16,28,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,14,16
16,16,18,16,16
16,16,18,39,16
27,16,16,16,16
26,16,17,26,16
26,16,16,26,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,21,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,25,16
16,16,17,16,16
16,16,16,14,16
16,16,18,14,16
16,16,17,16,16
16,16,17,16,16
16,16,24,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
9,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,18,16,16
2,16,17,16,16
16,16,16,16,16
34,16,24,13,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,39,17,28,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,14,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,39,16
16,16,18,16,16
16,16,16,16,16
16,16,17,39,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
27,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,39,16
3,16,17,16,16
16,16,18,16,16
16,16,17,16,16
2,16,17,16,16
16,16,18,16,16
16,16,16,16,16
2,16,16,16,16
16,16,17,16,16
16,16,16,16,16
6,16,15,16,16
16,16,17,3,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
38,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
32,16,17,16,16
39,16,17,16,16
16,16,16,27,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,28,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
27,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
27,16,17,16,16
16,16,17,16,16
27,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,39,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,39,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,24,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
32,16,17,16,16
16,16,18,16,16
33,16,16,14,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
21,16,16,26,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,39,16
16,16,17,16,16
28,16,17,16,16
16,16,17,16,16
27,16,16,16,16
16,16,17,16,16
16,16,16,16,16
8,16,17,26,16
16,16,17,16,16
16,16,17,16,16
16,16,18,13,16
16,16,16,16,16
14,16,18,16,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
32,16,16,16,16
16,16,17,16,16
16,16,16,16,16
23,16,18,16,16
16,16,16,16,16
16,16,16,16,16
11,16,18,16,16
16,16,17,26,16
16,16,18,39,16
27,16,17,16,16
1,16,24,13,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,26,16
6,16,17,16,16
32,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
2,16,16,16,16
23,16,18,16,16
27,16,17,14,16
6,16,17,16,16
14,16,15,16,16
18,16,17,14,16
2,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,26,16
16,16,17,16,16
18,16,24,16,16
16,16,17,16,16
13,16,17,13,16
16,16,17,16,16
26,16,17,26,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
14,16,24,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,28,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,25,16
16,16,17,16,16
16,16,18,26,16
16,16,16,16,16
16,16,17,16,16
32,16,21,14,16
16,16,17,16,16
16,16,17,16,16
32,16,17,13,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,27,16
16,16,17,14,16
16,16,17,14,16
16,16,18,16,16
16,16,16,39,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
32,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,28,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,22,16
16,16,16,16,16
16,16,17,16,16
16,16,16,26,16
16,27,16,14,16
16,16,17,16,16
16,16,18,14,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
14,16,16,18,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
27,16,16,28,16
17,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
29,16,18,16,16
16,16,16,16,16
39,16,18,16,16
2,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
18,16,17,16,16
32,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,18,28,16
0,16,24,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,8,16
16,16,17,16,16
17,16,16,17,16
16,16,18,16,16
32,16,15,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,14,16
16,16,17,16,16
16,16,17,16,16
16,16,16,14,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
39,16,21,16,16
11,16,17,16,16
16,16,16,16,16
27,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,25,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,22,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,39,16
16,16,16,16,16
16,16,17,18,16
16,16,17,28,16
16,16,17,16,16
2,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,39,16
22,16,17,16,16
18,16,24,18,16
16,16,16,16,16
16,16,16,16,16
9,16,16,16,16
16,16,17,28,16
16,16,17,16,16
16,16,18,28,16
16,16,16,14,16
32,16,16,16,16
16,16,17,16,16
32,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
27,16,17,16,16
37,16,16,16,16
16,16,18,16,16
32,16,17,16,16
14,14,17,14,16
16,16,17,16,16
16,16,17,16,16
16,16,16,15,16
16,16,17,14,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
32,16,17,16,16
16,16,18,16,16
39,16,15,16,16
16,16,17,16,16
16,16,18,26,16
16,16,17,16,16
13,16,15,13,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
34,16,15,13,16
16,16,18,16,16
16,16,18,39,16
16,16,16,16,16
16,16,18,16,16
21,16,18,26,16
16,16,16,26,16
21,13,18,26,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
13,16,24,16,16
16,16,17,16,16
32,16,17,1,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
14,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,2,16
16,16,18,16,16
16,16,18,16,16
21,16,24,16,16
16,16,17,16,16
16,16,17,26,16
16,16,16,16,16
39,16,17,16,16
2,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,21,16
16,16,17,16,16
11,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,13,16
17,16,18,16,16
16,16,17,16,16
34,16,16,13,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
39,16,17,16,16
16,16,17,22,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,26,16
17,16,17,16,16
16,16,17,16,16
16,16,16,16,16
11,16,18,16,16
16,16,18,16,16
16,16,17,26,16
16,16,18,16,16
7,16,39,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
26,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,28,16
21,21,16,28,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,24,16,16
16,16,16,16,16
2,16,16,2,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
32,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
14,16,17,16,16
16,16,16,16,16
16,16,18,16,16
27,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
39,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,39,16
16,16,16,16,16
14,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
9,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,28,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,26,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
6,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
14,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,26,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,28,16
6,16,16,16,16
34,16,21,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,39,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
14,16,18,14,16
16,16,16,16,16
16,16,18,39,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
21,16,16,28,16
16,16,17,16,16
16,16,17,39,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,28,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
29,16,16,16,16
16,16,16,16,16
36,16,17,13,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
15,16,24,13,16
16,16,17,16,16
39,16,16,16,16
16,16,16,16,16
6,16,17,16,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,18,16,16
39,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
18,16,17,14,16
16,16,17,16,16
22,16,16,16,16
26,16,16,26,16
16,16,17,16,16
16,16,17,16,16
16,16,18,15,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
14,16,16,16,16
16,16,16,16,16
16,16,17,14,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
32,16,18,16,16
16,16,17,16,16
14,16,16,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,27,16
27,16,18,16,16
16,16,16,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,16,39,16
16,16,17,16,16
16,16,18,16,16
16,16,18,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,39,16
16,16,16,16,16
16,16,17,16,16
27,16,17,16,16
21,16,17,19,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
16,16,17,16,16
6,16,17,16,16
16,16,17,27,16
16,16,16,16,16
16,16,16,16,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,17,16,16
11,16,18,16,16
13,16,21,16,16
0,16,17,13,16
16,16,17,26,16
16,16,18,16,16
16,16,17,16,16
16,16,16,16,16
16,16,24,19,16
16,16,16,14,16
16,16,17,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,17,16,16
16,16,18,16,16
21,16,18,26,16
16,16,16,16,16
16,16,17,16,16
16,16,16,16,16
16,16,17,16,16
16,16,18,16,16
16,16,16,16,16
32,16,17,14,16
16,16,17,16,16
16,16,17,16,16
2,16,18,16,16
